;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN;timestamp
2009-01-01;0.7185456636;0.6844147446;1.0670403104;1.3917;0.9525;1.485;1.4611023622;1.0498687664;1.5590551181;0.9371717172;0.6734006734;0.6414141414;2.9844794137;4.1535;4.3606299213;2.796969697;2009-01-01
2009-01-02;0.7211885187;0.6930621665;1.0726958027;1.3866;0.961;1.4874;1.4428720083;1.0405827263;1.5477627471;0.9322307382;0.6723141051;0.646093855;3.0028847541;4.1638;4.3327783559;2.799381471;2009-01-02
2009-01-03;0.7211885187;0.6930621665;1.0726958027;1.3866;0.961;1.4874;1.4428720083;1.0405827263;1.5477627471;0.9322307382;0.6723141051;0.646093855;3.0028847541;4.1638;4.3327783559;2.799381471;2009-01-03
2009-01-04;0.7211885187;0.6930621665;1.0726958027;1.3866;0.961;1.4874;1.4428720083;1.0405827263;1.5477627471;0.9322307382;0.6723141051;0.646093855;3.0028847541;4.1638;4.3327783559;2.799381471;2009-01-04
2009-01-05;0.7362685908;0.6890001473;1.1088204977;1.3582;0.9358;1.506;1.4513784997;1.0686044027;1.6093182304;0.9018592297;0.6640106242;0.6213811421;3.0452068915;4.136;4.4197478094;2.7463479416;2009-01-05
2009-01-06;0.7500750075;0.6882688269;1.1264626463;1.3332;0.9176;1.5018;1.4529206626;1.0897994769;1.6366608544;0.8877347183;0.6658676255;0.6110001332;3.0153015302;4.02;4.3809938971;2.6767878546;2009-01-06
2009-01-07;0.7355645458;0.6651710188;1.1037881574;1.3595;0.9043;1.5006;1.5033727745;1.105827712;1.6594050647;0.905970945;0.6664001066;0.6026256164;2.9236484001;3.9747;4.3953334071;2.6487405038;2009-01-07
2009-01-08;0.7343761475;0.6560182125;1.0972314019;1.3617;0.8933;1.4941;1.5243479234;1.1194447554;1.672562409;0.9113847801;0.6692992437;0.5978850144;2.9606374385;4.0315;4.5130415314;2.6982799009;2009-01-08
2009-01-09;0.7307804735;0.6539023677;1.0960245542;1.3684;0.8948;1.4998;1.5292802861;1.1175681717;1.6761287439;0.9123883184;0.6667555674;0.5966128817;2.9556416253;4.0445;4.5200044703;2.6966928924;2009-01-09
2009-01-10;0.7307804735;0.6539023677;1.0960245542;1.3684;0.8948;1.4998;1.5292802861;1.1175681717;1.6761287439;0.9123883184;0.6667555674;0.5966128817;2.9556416253;4.0445;4.5200044703;2.6966928924;2009-01-10
2009-01-11;0.7307804735;0.6539023677;1.0960245542;1.3684;0.8948;1.4998;1.5292802861;1.1175681717;1.6761287439;0.9123883184;0.6667555674;0.5966128817;2.9556416253;4.0445;4.5200044703;2.6966928924;2009-01-11
2009-01-12;0.7466029565;0.6686576079;1.1202777363;1.3394;0.8956;1.5005;1.4955337204;1.1165698973;1.6754131309;0.8926357881;0.6664445185;0.5968677108;3.0185157533;4.043;4.5142920947;2.6944351883;2009-01-12
2009-01-13;0.7540340823;0.6870758558;1.1203438395;1.3262;0.9112;1.4858;1.4554433714;1.0974539069;1.6305970149;0.8925831202;0.673038094;0.6132723112;3.1230583622;4.1418;4.5454345917;2.7875891775;2009-01-13
2009-01-14;0.7591285205;0.6895164351;1.120549609;1.3173;0.9083;1.4761;1.4502917538;1.1009578333;1.6251238578;0.8924192128;0.6774608766;0.6153377142;3.1458285888;4.144;4.5623692613;2.8073978728;2009-01-14
2009-01-15;0.7642338556;0.6852120749;1.1253343523;1.3085;0.8966;1.4725;1.459402186;1.1153245594;1.6423154138;0.8886247878;0.6791171477;0.6088964346;3.2324035155;4.2296;4.7173767566;2.8723938879;2009-01-15
2009-01-16;0.7535795026;0.6701582517;1.1200452148;1.327;0.8893;1.4863;1.4921848645;1.124479928;1.671314517;0.8928210994;0.67281168;0.598331427;3.1503391108;4.1805;4.7008883391;2.8126892283;2009-01-16
2009-01-17;0.7535795026;0.6701582517;1.1200452148;1.327;0.8893;1.4863;1.4921848645;1.124479928;1.671314517;0.8928210994;0.67281168;0.598331427;3.1503391108;4.1805;4.7008883391;2.8126892283;2009-01-17
2009-01-18;0.7535795026;0.6701582517;1.1200452148;1.327;0.8893;1.4863;1.4921848645;1.124479928;1.671314517;0.8928210994;0.67281168;0.598331427;3.1503391108;4.1805;4.7008883391;2.8126892283;2009-01-18
2009-01-19;0.7586102261;0.6863146715;1.1236534668;1.3182;0.9047;1.4812;1.4570575882;1.1053387863;1.6372278103;0.8899540913;0.6751282744;0.6107885498;3.2950235169;4.3435;4.8010390185;2.9324196597;2009-01-19
2009-01-20;0.7733952049;0.7201082753;1.14516628;1.293;0.9311;1.4807;1.3886800558;1.0739984964;1.5902695736;0.8732356318;0.6753562504;0.6288242048;3.3851508121;4.377;4.7008914188;2.9560343081;2009-01-20
2009-01-21;0.7745933385;0.7270333075;1.143609605;1.291;0.9386;1.4764;1.375452802;1.0654165779;1.5729810356;0.8744242753;0.6773232186;0.635735573;3.3667699458;4.3465;4.6308331558;2.9439853698;2009-01-21
2009-01-22;0.7701786815;0.7271256932;1.1580406654;1.2984;0.9441;1.5036;1.3752780426;1.0592098295;1.5926278996;0.8635275339;0.6650704975;0.6278930567;3.3314078866;4.3255;4.5816121174;2.8767624368;2009-01-22
2009-01-23;0.781555295;0.7336459555;1.1688159437;1.2795;0.9387;1.4955;1.3630552892;1.0653030787;1.5931607542;0.8555667001;0.6686726847;0.6276830491;3.4704962876;4.4405;4.7304783211;2.9692410565;2009-01-23
2009-01-24;0.781555295;0.7336459555;1.1688159437;1.2795;0.9387;1.4955;1.3630552892;1.0653030787;1.5931607542;0.8555667001;0.6686726847;0.6276830491;3.4704962876;4.4405;4.7304783211;2.9692410565;2009-01-24
2009-01-25;0.781555295;0.7336459555;1.1688159437;1.2795;0.9387;1.4955;1.3630552892;1.0653030787;1.5931607542;0.8555667001;0.6686726847;0.6276830491;3.4704962876;4.4405;4.7304783211;2.9692410565;2009-01-25
2009-01-26;0.7698229407;0.7232486528;1.1571208622;1.299;0.9395;1.5031;1.3826503459;1.0643959553;1.5998935604;0.8642139578;0.6652917304;0.6250415807;3.3433410316;4.343;4.6226716338;2.8893619852;2009-01-26
2009-01-27;0.7590708972;0.7098831031;1.1398967664;1.3174;0.9352;1.5017;1.4086826347;1.0692899914;1.6057527802;0.8772724246;0.6659119664;0.622760871;3.3049946865;4.354;4.6556886228;2.8993807019;2009-01-27
2009-01-28;0.754147813;0.6992835596;1.1435143288;1.326;0.92725;1.5163;1.4300350499;1.0784578053;1.6352655702;0.8744971312;0.6595000989;0.6115214667;3.2767722474;4.345;4.6858991642;2.8655279298;2009-01-28
2009-01-29;0.7627183281;0.6996033865;1.1488826176;1.3111;0.91725;1.5063;1.4293813028;1.0902153175;1.6421913328;0.8704109407;0.6638783775;0.6089424417;3.3437571505;4.384;4.779503952;2.9104428069;2009-01-29
2009-01-30;0.7802746567;0.7005696005;1.1603464419;1.2816;0.89785;1.4871;1.4274099237;1.1137717882;1.6562900262;0.8618115796;0.6724497344;0.603758994;3.4815855181;4.462;4.9696497188;3.0004707148;2009-01-30
2009-01-31;0.7802746567;0.7005696005;1.1603464419;1.2816;0.89785;1.4871;1.4274099237;1.1137717882;1.6562900262;0.8618115796;0.6724497344;0.603758994;3.4815855181;4.462;4.9696497188;3.0004707148;2009-01-31
2009-02-01;0.7802746567;0.7005696005;1.1603464419;1.2816;0.89785;1.4871;1.4274099237;1.1137717882;1.6562900262;0.8618115796;0.6724497344;0.603758994;3.4815855181;4.462;4.9696497188;3.0004707148;2009-02-01
2009-02-02;0.7836990596;0.7079545455;1.1655172414;1.276;0.90335;1.4872;1.4125200642;1.1069906459;1.6463164886;0.8579881657;0.6724045186;0.6074166218;3.4812695925;4.4421;4.9173631483;2.9868881119;2009-02-02
2009-02-03;0.7782706825;0.7027005993;1.1594676629;1.2849;0.9029;1.4898;1.4230811829;1.1075423635;1.6500166131;0.8624647604;0.6712310377;0.606054504;3.5407424702;4.5495;5.0387639827;3.0537656061;2009-02-03
2009-02-04;0.78015291;0.6944141052;1.1621157747;1.2818;0.8901;1.4896;1.4400629143;1.1234692731;1.6735198292;0.8604994629;0.67132116;0.5975429646;3.6464347012;4.674;5.2510953825;3.137755102;2009-02-04
2009-02-05;0.7794839816;0.6843869358;1.1629121522;1.2829;0.878;1.4919;1.4611617312;1.138952164;1.6992027335;0.8599101816;0.6702862122;0.5885112943;3.6234312885;4.6485;5.2944191344;3.1158254575;2009-02-05
2009-02-06;0.7814942169;0.6803688653;1.1731791185;1.2796;0.8706;1.5012;1.4697909488;1.1486331266;1.7243280496;0.8523847589;0.6661337597;0.5799360512;3.5944826508;4.5995;5.2831380657;3.0638822276;2009-02-06
2009-02-07;0.7814942169;0.6803688653;1.1731791185;1.2796;0.8706;1.5012;1.4697909488;1.1486331266;1.7243280496;0.8523847589;0.6661337597;0.5799360512;3.5944826508;4.5995;5.2831380657;3.0638822276;2009-02-07
2009-02-08;0.7814942169;0.6803688653;1.1731791185;1.2796;0.8706;1.5012;1.4697909488;1.1486331266;1.7243280496;0.8523847589;0.6661337597;0.5799360512;3.5944826508;4.5995;5.2831380657;3.0638822276;2009-02-08
2009-02-09;0.7687576876;0.6695879459;1.1577490775;1.3008;0.871;1.506;1.4934557979;1.1481056257;1.7290470723;0.8637450199;0.6640106242;0.5783532537;3.4467250923;4.4835;5.1475315729;2.9770916335;2009-02-09
2009-02-10;0.7711884013;0.6764093468;1.1614868512;1.2967;0.8771;1.5061;1.4783947098;1.1401208528;1.7171360164;0.8609654073;0.6639665361;0.5823650488;3.4314027917;4.4495;5.0729677346;2.9543191023;2009-02-10
2009-02-11;0.7729169887;0.6956252898;1.1572113155;1.2938;0.9;1.4972;1.4375555556;1.1111111111;1.6635555556;0.8641464066;0.6679134384;0.6011220946;3.5436698099;4.5848;5.0942222222;3.0622495325;2009-02-11
2009-02-12;0.7792410192;0.7036546404;1.1599002571;1.2833;0.903;1.4885;1.4211517165;1.1074197121;1.6483942414;0.8621430971;0.6718172657;0.6066509909;3.5884048936;4.605;5.0996677741;3.0937185086;2009-02-12
2009-02-13;0.7798487094;0.6895032364;1.1643921079;1.2823;0.88415;1.4931;1.4503195159;1.1310298026;1.6887405983;0.8588172259;0.6697475052;0.5921572567;3.6208375575;4.643;5.2513713736;3.1096376666;2009-02-13
2009-02-14;0.7798487094;0.6895032364;1.1643921079;1.2823;0.88415;1.4931;1.4503195159;1.1310298026;1.6887405983;0.8588172259;0.6697475052;0.5921572567;3.6208375575;4.643;5.2513713736;3.1096376666;2009-02-14
2009-02-15;0.7798487094;0.6895032364;1.1643921079;1.2823;0.88415;1.4931;1.4503195159;1.1310298026;1.6887405983;0.8588172259;0.6697475052;0.5921572567;3.6208375575;4.643;5.2513713736;3.1096376666;2009-02-15
2009-02-16;0.7833920877;0.7007442225;1.1659224442;1.2765;0.8945;1.4883;1.4270542202;1.1179429849;1.6638345444;0.8576899819;0.6719075455;0.6010212995;3.750097924;4.787;5.3515930688;3.2164214204;2009-02-16
2009-02-17;0.7915149596;0.7005698908;1.1724711097;1.2634;0.8851;1.4813;1.4274093323;1.12981584;1.6735962038;0.8528994802;0.6750826976;0.5975156957;3.8621972455;4.8795;5.5129363914;3.2940660231;2009-02-17
2009-02-18;0.7939028263;0.7022864401;1.1743410607;1.2596;0.8846;1.4792;1.423920416;1.1304544427;1.6721682116;0.8515413737;0.6760411033;0.59802596;3.8000158781;4.7865;5.4109201899;3.2358707409;2009-02-18
2009-02-19;0.7870916962;0.6944510035;1.174498229;1.2705;0.8823;1.4922;1.4399863992;1.1334013374;1.6912614757;0.8514274226;0.6701514542;0.5912746281;3.6795749705;4.6749;5.2985379123;3.1328910334;2009-02-19
2009-02-20;0.7942180923;0.6997061393;1.1850528155;1.2591;0.881;1.4921;1.4291713961;1.1350737798;1.6936435868;0.8438442464;0.6701963675;0.5904429998;3.7721388293;4.7495;5.3910329171;3.1830976476;2009-02-20
2009-02-21;0.7942180923;0.6997061393;1.1850528155;1.2591;0.881;1.4921;1.4291713961;1.1350737798;1.6936435868;0.8438442464;0.6701963675;0.5904429998;3.7721388293;4.7495;5.3910329171;3.1830976476;2009-02-21
2009-02-22;0.7942180923;0.6997061393;1.1850528155;1.2591;0.881;1.4921;1.4291713961;1.1350737798;1.6936435868;0.8438442464;0.6701963675;0.5904429998;3.7721388293;4.7495;5.3910329171;3.1830976476;2009-02-22
2009-02-23;0.7813720894;0.6860446945;1.1648695109;1.2798;0.878;1.4908;1.4576309795;1.138952164;1.6979498861;0.8584652536;0.6707807888;0.5889455326;3.6283012971;4.6435;5.2887243736;3.114770593;2009-02-23
2009-02-24;0.7835148476;0.6892580114;1.1599937319;1.2763;0.8797;1.4805;1.4508355121;1.1367511652;1.6829601;0.8620736238;0.675447484;0.5941911516;3.6692000313;4.683;5.3234057065;3.1631205674;2009-02-24
2009-02-25;0.781555295;0.6943337241;1.1604533021;1.2795;0.8884;1.4848;1.4402296263;1.1256190905;1.6713192256;0.8617322198;0.6734913793;0.5983297414;3.6354044549;4.6515;5.2358171995;3.1327451509;2009-02-25
2009-02-26;0.7823501799;0.6973087154;1.1616335472;1.2782;0.8913;1.4848;1.4340850443;1.1219566925;1.665881297;0.860856681;0.6734913793;0.6002828664;3.673916445;4.696;5.2687086278;3.1627155172;2009-02-26
2009-02-27;0.7908889592;0.7063429295;1.1737583043;1.2644;0.8931;1.4841;1.4157429179;1.1196954428;1.6617400067;0.8519641534;0.6738090425;0.6017788559;3.7195507751;4.703;5.2659276677;3.168923927;2009-02-27
2009-02-28;0.7908889592;0.7063429295;1.1737583043;1.2644;0.8931;1.4841;1.4157429179;1.1196954428;1.6617400067;0.8519641534;0.6738090425;0.6017788559;3.7195507751;4.703;5.2659276677;3.168923927;2009-02-28
2009-03-01;0.7908889592;0.7063429295;1.1737583043;1.2644;0.8931;1.4841;1.4157429179;1.1196954428;1.6617400067;0.8519641534;0.6738090425;0.6017788559;3.7195507751;4.703;5.2659276677;3.168923927;2009-03-01
2009-03-02;0.7939028263;0.7091933947;1.1756906955;1.2596;0.8933;1.4809;1.4100526139;1.1194447554;1.6577857383;0.8505638463;0.6752650415;0.6032142616;3.7710384249;4.75;5.3173625882;3.2075089473;2009-03-02
2009-03-03;0.7927070947;0.7100673801;1.1752675386;1.2615;0.89575;1.4826;1.4083170527;1.1163829193;1.6551493162;0.8508700931;0.6744907595;0.6041750978;3.7534680935;4.735;5.2860731231;3.1937137461;2009-03-03
2009-03-04;0.7964954202;0.709040223;1.1773795301;1.2555;0.8902;1.4782;1.4103572231;1.123343069;1.6605257246;0.8493437965;0.6764984441;0.6022189149;3.7546794106;4.714;5.2954392271;3.1890136653;2009-03-04
2009-03-05;0.7964954202;0.7091198726;1.1760254879;1.2555;0.8903;1.4765;1.4101988094;1.1232168932;1.6584297428;0.8503217067;0.6772773451;0.6029800203;3.7614496217;4.7225;5.3043917781;3.1984422621;2009-03-05
2009-03-06;0.7900142203;0.703112656;1.1563438142;1.2658;0.89;1.4637;1.422247191;1.1235955056;1.6446067416;0.8647946984;0.6832001093;0.6080480973;3.7376362775;4.7311;5.3158426966;3.2322880372;2009-03-06
2009-03-07;0.7900142203;0.703112656;1.1563438142;1.2658;0.89;1.4637;1.422247191;1.1235955056;1.6446067416;0.8647946984;0.6832001093;0.6080480973;3.7376362775;4.7311;5.3158426966;3.2322880372;2009-03-07
2009-03-08;0.7900142203;0.703112656;1.1563438142;1.2658;0.89;1.4637;1.422247191;1.1235955056;1.6446067416;0.8647946984;0.6832001093;0.6080480973;3.7376362775;4.7311;5.3158426966;3.2322880372;2009-03-08
2009-03-09;0.7958615201;0.7253481894;1.1674492638;1.2565;0.9114;1.4669;1.3786482335;1.0972130788;1.6095018653;0.8565682732;0.681709728;0.6213102461;3.7771587744;4.746;5.2073732719;3.2353943691;2009-03-09
2009-03-10;0.7822889775;0.7219744974;1.1473832434;1.2783;0.9229;1.4667;1.3850904757;1.083541012;1.5892296023;0.8715483739;0.6818026863;0.6292356992;3.6730814363;4.6953;5.0875501138;3.201268153;2009-03-10
2009-03-11;0.7821054278;0.7238385734;1.155326138;1.2786;0.9255;1.4772;1.3815235008;1.0804970286;1.5961102107;0.8655564582;0.676956404;0.6265231519;3.5902549664;4.5905;4.9600216099;3.1075683726;2009-03-11
2009-03-12;0.7823501799;0.7282115475;1.191128149;1.2782;0.9308;1.5225;1.3732273313;1.0743446498;1.6356897293;0.8395402299;0.6568144499;0.61136289;3.6019402284;4.604;4.9462827675;3.0239737274;2009-03-12
2009-03-13;0.7748934522;0.7144517629;1.1902363425;1.2905;0.922;1.536;1.3996746204;1.0845986985;1.6659436009;0.8401692708;0.6510416667;0.6002604167;3.4796590469;4.4905;4.8703904555;2.9235026042;2009-03-13
2009-03-14;0.7748934522;0.7144517629;1.1902363425;1.2905;0.922;1.536;1.3996746204;1.0845986985;1.6659436009;0.8401692708;0.6510416667;0.6002604167;3.4796590469;4.4905;4.8703904555;2.9235026042;2009-03-14
2009-03-15;0.7748934522;0.7144517629;1.1902363425;1.2905;0.922;1.536;1.3996746204;1.0845986985;1.6659436009;0.8401692708;0.6510416667;0.6002604167;3.4796590469;4.4905;4.8703904555;2.9235026042;2009-03-15
2009-03-16;0.7667535654;0.7058349946;1.1824106732;1.3042;0.92055;1.5421;1.4167617185;1.086307099;1.6751941774;0.8457298489;0.648466377;0.5969457234;3.3990185554;4.433;4.8155993699;2.8746514493;2009-03-16
2009-03-17;0.7726781023;0.7158862618;1.1842837274;1.2942;0.9265;1.5327;1.3968699406;1.0793308149;1.65429034;0.844392249;0.6524434005;0.6044888106;3.4693246793;4.49;4.8461953589;2.9294708684;2009-03-17
2009-03-18;0.761614623;0.7152322925;1.16770754;1.313;0.9391;1.5332;1.3981471622;1.0648493238;1.6326269833;0.8563788155;0.6522306288;0.6125097835;3.4597867479;4.5427;4.8372910233;2.9628880772;2009-03-18
2009-03-19;0.7314753859;0.6879526004;1.1253748811;1.3671;0.9405;1.5385;1.4535885167;1.0632642212;1.6358320043;0.8885927852;0.6499837504;0.6113097173;3.3216297272;4.541;4.8282828283;2.9515762106;2009-03-19
2009-03-20;0.7380618496;0.6934091077;1.1285703742;1.3549;0.9395;1.5291;1.4421500798;1.0643959553;1.6275678552;0.8860767772;0.653979465;0.6144137074;3.3701380176;4.5662;4.8602448111;2.9862010333;2009-03-20
2009-03-21;0.7380618496;0.6934091077;1.1285703742;1.3549;0.9395;1.5291;1.4421500798;1.0643959553;1.6275678552;0.8860767772;0.653979465;0.6144137074;3.3701380176;4.5662;4.8602448111;2.9862010333;2009-03-21
2009-03-22;0.7380618496;0.6934091077;1.1285703742;1.3549;0.9395;1.5291;1.4421500798;1.0643959553;1.6275678552;0.8860767772;0.653979465;0.6144137074;3.3701380176;4.5662;4.8602448111;2.9862010333;2009-03-22
2009-03-23;0.7375719133;0.6855362148;1.1285587845;1.3558;0.92945;1.5301;1.4587121416;1.0759051052;1.6462424014;0.8860858767;0.6535520554;0.6074439579;3.3709249152;4.5703;4.9172091022;2.9869289589;2009-03-23
2009-03-24;0.740356852;0.681572518;1.130302806;1.3507;0.9206;1.5267;1.4671953074;1.0862480991;1.6583749728;0.8847186743;0.6550075326;0.6029999345;3.3689198194;4.5504;4.94286335;2.9805462763;2009-03-24
2009-03-25;0.7410701052;0.6849340448;1.1286497703;1.3494;0.92425;1.523;1.4599945902;1.0819583446;1.6478225588;0.8860144452;0.6565988181;0.6068614576;3.3792796799;4.56;4.9337300514;2.9940906106;2009-03-25
2009-03-26;0.7349158521;0.6846476078;1.1219225399;1.3607;0.9316;1.5266;1.46060541;1.0734220696;1.6386861314;0.8913271322;0.6550504389;0.6102449889;3.3567281546;4.5675;4.9028553027;2.9919428796;2009-03-26
2009-03-27;0.7521624671;0.6983828507;1.1424595713;1.3295;0.9285;1.5189;1.4318793753;1.0770059235;1.6358642973;0.8753044967;0.6583711897;0.6112976496;3.4962767958;4.6483;5.0062466344;3.060306801;2009-03-27
2009-03-28;0.7521624671;0.6983828507;1.1424595713;1.3295;0.9285;1.5189;1.4318793753;1.0770059235;1.6358642973;0.8753044967;0.6583711897;0.6112976496;3.4962767958;4.6483;5.0062466344;3.060306801;2009-03-28
2009-03-29;0.7521624671;0.6983828507;1.1424595713;1.3295;0.9285;1.5189;1.4318793753;1.0770059235;1.6358642973;0.8753044967;0.6583711897;0.6112976496;3.4962767958;4.6483;5.0062466344;3.060306801;2009-03-29
2009-03-30;0.7579777155;0.7042370954;1.1490184189;1.3193;0.9291;1.5159;1.4199763212;1.0763104079;1.6315789474;0.8703080678;0.659674121;0.6129032258;3.5822026832;4.726;5.0866429878;3.1176198958;2009-03-30
2009-03-31;0.7514277127;0.6994289149;1.1385632702;1.3308;0.9308;1.5152;1.4297378599;1.0743446498;1.6278470133;0.8782998944;0.6599788807;0.6143083421;3.5230688308;4.6885;5.0370648904;3.094310982;2009-03-31
2009-04-01;0.754944889;0.6950022648;1.1404197494;1.3246;0.9206;1.5106;1.438844232;1.0862480991;1.6408863784;0.8768701178;0.6619886138;0.6094267179;3.4380190246;4.554;4.9467738431;3.0146961472;2009-04-01
2009-04-02;0.7467144564;0.6816756272;1.1394862605;1.3392;0.9129;1.526;1.4669733815;1.0954102311;1.6715960127;0.8775884666;0.6553079948;0.5982306684;3.3542413381;4.492;4.9205827582;2.9436435125;2009-04-02
2009-04-03;0.7448789572;0.6773184358;1.1348975791;1.3425;0.9093;1.5236;1.4764104256;1.0997470582;1.6755746178;0.8811367813;0.6563402468;0.5968101864;3.3177653631;4.4541;4.8983833718;2.9234050932;2009-04-03
2009-04-04;0.7448789572;0.6773184358;1.1348975791;1.3425;0.9093;1.5236;1.4764104256;1.0997470582;1.6755746178;0.8811367813;0.6563402468;0.5968101864;3.3177653631;4.4541;4.8983833718;2.9234050932;2009-04-04
2009-04-05;0.7448789572;0.6773184358;1.1348975791;1.3425;0.9093;1.5236;1.4764104256;1.0997470582;1.6755746178;0.8811367813;0.6563402468;0.5968101864;3.3177653631;4.4541;4.8983833718;2.9234050932;2009-04-05
2009-04-06;0.7409602845;0.6707172496;1.1297421458;1.3496;0.9052;1.5247;1.4909412285;1.1047282369;1.6843791427;0.8851577359;0.6558667279;0.5936905621;3.2878630705;4.4373;4.9020106054;2.9102774316;2009-04-06
2009-04-07;0.7544322897;0.6827989438;1.1443983402;1.3255;0.90505;1.5169;1.4645599691;1.1049113309;1.6760399978;0.8738216099;0.6592392379;0.5966444723;3.3921539042;4.4963;4.968012817;2.9641373855;2009-04-07
2009-04-08;0.7558007709;0.6797294233;1.1465497695;1.3231;0.89935;1.517;1.4711736254;1.1119141602;1.6867737811;0.872181938;0.6591957811;0.5928477258;3.3848537526;4.4785;4.9797075666;2.9522083059;2009-04-08
2009-04-09;0.7534091765;0.6813832592;1.1497024034;1.3273;0.9044;1.526;1.4676028306;1.1057054401;1.6873065015;0.8697903014;0.6553079948;0.5926605505;3.3364725382;4.4285;4.8966165414;2.9020314548;2009-04-09
2009-04-10;0.7534091765;0.6813832592;1.1497024034;1.3273;0.9044;1.526;1.4676028306;1.1057054401;1.6873065015;0.8697903014;0.6553079948;0.5926605505;3.3364725382;4.4285;4.8966165414;2.9020314548;2009-04-10
2009-04-11;0.7534091765;0.6813832592;1.1497024034;1.3273;0.9044;1.526;1.4676028306;1.1057054401;1.6873065015;0.8697903014;0.6553079948;0.5926605505;3.3364725382;4.4285;4.8966165414;2.9020314548;2009-04-11
2009-04-12;0.7534091765;0.6813832592;1.1497024034;1.3273;0.9044;1.526;1.4676028306;1.1057054401;1.6873065015;0.8697903014;0.6553079948;0.5926605505;3.3364725382;4.4285;4.8966165414;2.9020314548;2009-04-12
2009-04-13;0.7534091765;0.6813832592;1.1497024034;1.3273;0.9044;1.526;1.4676028306;1.1057054401;1.6873065015;0.8697903014;0.6553079948;0.5926605505;3.3364725382;4.4285;4.8966165414;2.9020314548;2009-04-13
2009-04-14;0.7532389274;0.6715125038;1.1412322989;1.3276;0.8915;1.5151;1.4891755468;1.1217049916;1.6994952328;0.8762457924;0.6600224408;0.5884100059;3.2750828563;4.348;4.8771733034;2.8697775724;2009-04-14
2009-04-15;0.7591285205;0.6696272679;1.1462840659;1.3173;0.8821;1.51;1.4933680989;1.1336583154;1.7118240562;0.872384106;0.6622516556;0.5841721854;3.2646322022;4.3005;4.8752975853;2.848013245;2009-04-15
2009-04-16;0.7578053956;0.6711124583;1.1463322219;1.3196;0.8856;1.5127;1.490063234;1.1291779584;1.7081074977;0.8723474582;0.6610696106;0.5854432472;3.2517429524;4.291;4.8453026197;2.8366496992;2009-04-16
2009-04-17;0.7658140603;0.6760606525;1.165415837;1.3058;0.8828;1.5218;1.479157227;1.1327594019;1.7238332578;0.8580628203;0.6571165725;0.5801025102;3.287256854;4.2925;4.8623697327;2.8206728874;2009-04-17
2009-04-18;0.7658140603;0.6760606525;1.165415837;1.3058;0.8828;1.5218;1.479157227;1.1327594019;1.7238332578;0.8580628203;0.6571165725;0.5801025102;3.287256854;4.2925;4.8623697327;2.8206728874;2009-04-18
2009-04-19;0.7658140603;0.6760606525;1.165415837;1.3058;0.8828;1.5218;1.479157227;1.1327594019;1.7238332578;0.8580628203;0.6571165725;0.5801025102;3.287256854;4.2925;4.8623697327;2.8206728874;2009-04-19
2009-04-20;0.7712478791;0.6861021132;1.1702915317;1.2966;0.8896;1.5174;1.4575089928;1.1241007194;1.7057104317;0.8544879399;0.6590220113;0.5862659813;3.3748264692;4.3758;4.9188399281;2.8837485172;2009-04-20
2009-04-21;0.7732755954;0.6871326941;1.1687287349;1.2932;0.8886;1.5114;1.45532298;1.1253657439;1.7008777853;0.8556305412;0.6616382162;0.5879317189;3.4160995979;4.4177;4.9715282467;2.9229191478;2009-04-21
2009-04-22;0.7723797019;0.6860276512;1.1679153472;1.2947;0.8882;1.5121;1.4576671921;1.1258725512;1.7024318847;0.8562264401;0.6613319225;0.5873950136;3.409284004;4.414;4.9696014411;2.9191191059;2009-04-22
2009-04-23;0.7662835249;0.6872030651;1.1593869732;1.305;0.8968;1.513;1.4551739518;1.1150758252;1.6871097235;0.8625247852;0.6609385327;0.5927296761;3.3988505747;4.4355;4.9459188225;2.9315928619;2009-04-23
2009-04-24;0.7557436518;0.6847037485;1.1413240629;1.3232;0.906;1.5102;1.4604856512;1.1037527594;1.6668874172;0.876175341;0.6621639518;0.5999205403;3.3922309553;4.4886;4.9543046358;2.972189114;2009-04-24
2009-04-25;0.7557436518;0.6847037485;1.1413240629;1.3232;0.906;1.5102;1.4604856512;1.1037527594;1.6668874172;0.876175341;0.6621639518;0.5999205403;3.3922309553;4.4886;4.9543046358;2.972189114;2009-04-25
2009-04-26;0.7557436518;0.6847037485;1.1413240629;1.3232;0.906;1.5102;1.4604856512;1.1037527594;1.6668874172;0.876175341;0.6621639518;0.5999205403;3.3922309553;4.4886;4.9543046358;2.972189114;2009-04-26
2009-04-27;0.7619047619;0.6862857143;1.1488;1.3125;0.90075;1.5078;1.4571190674;1.1101859561;1.6739383847;0.8704735376;0.6632179334;0.5973935535;3.494552381;4.5866;5.0919789065;3.0419153734;2009-04-27
2009-04-28;0.7697044335;0.6853063424;1.1574815271;1.2992;0.89035;1.5038;1.4592014376;1.1231538159;1.6889987084;0.8639446735;0.6649820455;0.5920667642;3.4998460591;4.547;5.106980401;3.0236733608;2009-04-28
2009-04-29;0.753806724;0.6774837932;1.135534449;1.3266;0.89875;1.5064;1.4760500695;1.1126564673;1.6761057024;0.8806425916;0.663834307;0.5966210834;3.3273028795;4.414;4.9112656467;2.9301646309;2009-04-29
