;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN
1999-05-04 01:00:00;0.9466111321;0.6203142749;1.5238546005;1.0564;0.6553;1.6098;1.6120860675;1.5260186174;2.4565847703;0.6562305877;0.6211951795;0.4070692011;3.94812571;4.1708;6.3647184496;2.5908808548
1999-05-05 01:00:00;0.937470704;0.6142308053;1.5037967564;1.0667;0.6552;1.6041;1.6280525031;1.5262515263;2.4482600733;0.6649834798;0.623402531;0.4084533383;3.9153463954;4.1765;6.3743894994;2.6036406708
1999-05-06 01:00:00;0.9260116677;0.6112603019;1.4890267617;1.0799;0.6601;1.608;1.6359642478;1.5149219815;2.4359945463;0.671579602;0.6218905473;0.4105099502;3.8894342069;4.2002;6.3629753068;2.6120646766
1999-05-07 01:00:00;0.9271277582;0.6128314482;1.4906360096;1.0786;0.661;1.6078;1.6317700454;1.5128593041;2.4323751891;0.6708545839;0.6219679065;0.4111207862;3.8997774893;4.2063;6.3635400908;2.6161836049
1999-05-08 01:00:00;0.9271277582;0.6128314482;1.4906360096;1.0786;0.661;1.6078;1.6317700454;1.5128593041;2.4323751891;0.6708545839;0.6219679065;0.4111207862;3.8997774893;4.2063;6.3635400908;2.6161836049
1999-05-09 01:00:00;0.9271277582;0.6128314482;1.4906360096;1.0786;0.661;1.6078;1.6317700454;1.5128593041;2.4323751891;0.6708545839;0.6219679065;0.4111207862;3.8997774893;4.2063;6.3635400908;2.6161836049
1999-05-10 01:00:00;0.9315323707;0.6151839776;1.497438286;1.0735;0.6604;1.6075;1.6255299818;1.5142337977;2.4341308298;0.667807154;0.6220839813;0.4108242613;3.9047973917;4.1918;6.3473652332;2.607651633
1999-05-11 01:00:00;0.9317927693;0.616753634;1.4985091316;1.0732;0.6619;1.6082;1.6213929597;1.510802236;2.4296721559;0.6673299341;0.6218132073;0.4115781619;3.8996459187;4.1851;6.3228584378;2.6023504539
1999-05-12 01:00:00;0.9394081729;0.6178487553;1.5079379991;1.0645;0.6577;1.6052;1.6185190816;1.5204500532;2.4406264254;0.663157239;0.6229753302;0.4097308747;3.9189290747;4.1717;6.342861487;2.5988661849
1999-05-13 01:00:00;0.9414422896;0.617586142;1.5075315383;1.0622;0.656;1.6013;1.6192073171;1.5243902439;2.4410060976;0.6633360395;0.6244925998;0.4096671454;3.951892299;4.1977;6.3989329268;2.621432586
1999-05-14 01:00:00;0.9366804046;0.6183027351;1.5005620082;1.0676;0.6601;1.602;1.6173307075;1.5149219815;2.4269050144;0.6664169788;0.6242197253;0.4120474407;3.928156613;4.1937;6.3531283139;2.6177902622
1999-05-15 01:00:00;0.9366804046;0.6183027351;1.5005620082;1.0676;0.6601;1.602;1.6173307075;1.5149219815;2.4269050144;0.6664169788;0.6242197253;0.4120474407;3.928156613;4.1937;6.3531283139;2.6177902622
1999-05-16 01:00:00;0.9366804046;0.6183027351;1.5005620082;1.0676;0.6601;1.602;1.6173307075;1.5149219815;2.4269050144;0.6664169788;0.6242197253;0.4120474407;3.928156613;4.1937;6.3531283139;2.6177902622
1999-05-17 01:00:00;0.9358914366;0.6175011699;1.4995788489;1.0685;0.6598;1.6023;1.6194301303;1.5156107911;2.4284631707;0.6668538975;0.6241028522;0.4117830618;3.9229761348;4.1917;6.3529857533;2.6160519254
1999-05-18 01:00:00;0.935453695;0.6166510758;1.4988774556;1.069;0.6592;1.6023;1.6216626214;1.5169902913;2.4306735437;0.6671659489;0.6241028522;0.4114086001;3.9181478017;4.1885;6.353913835;2.6140547962
1999-05-19 01:00:00;0.9403799135;0.6177355652;1.5062065074;1.0634;0.6569;1.6017;1.6188156493;1.5223017202;2.4382706652;0.6639195854;0.6243366423;0.4101267403;3.9199736694;4.1685;6.3457147207;2.6025472935
1999-05-20 01:00:00;0.9399379641;0.6195131121;1.5057806185;1.0639;0.6591;1.602;1.614170839;1.5172204521;2.4305871643;0.6641073658;0.6242197253;0.411423221;3.930726572;4.1819;6.3448642088;2.6104244694
1999-05-21 01:00:00;0.9458948165;0.6226825577;1.5166477488;1.0572;0.6583;1.6034;1.6059547319;1.5190642564;2.4356676287;0.6593488836;0.6236746913;0.4105650493;3.9412599319;4.1667;6.3294850372;2.5986653362
1999-05-22 01:00:00;0.9458948165;0.6226825577;1.5166477488;1.0572;0.6583;1.6034;1.6059547319;1.5190642564;2.4356676287;0.6593488836;0.6236746913;0.4105650493;3.9412599319;4.1667;6.3294850372;2.5986653362
1999-05-23 01:00:00;0.9458948165;0.6226825577;1.5166477488;1.0572;0.6583;1.6034;1.6059547319;1.5190642564;2.4356676287;0.6593488836;0.6236746913;0.4105650493;3.9412599319;4.1667;6.3294850372;2.5986653362
1999-05-24 01:00:00;0.9447331129;0.6251299008;1.5137458668;1.0585;0.6617;1.6023;1.599667523;1.5112588786;2.4214901013;0.660612869;0.6241028522;0.4129688573;3.9334907889;4.1636;6.2922774671;2.5985146352
1999-05-25 01:00:00;0.9409993413;0.624258963;1.5022113485;1.0627;0.6634;1.5964;1.6018993066;1.5073861923;2.4063913175;0.6656852919;0.6264094212;0.41556001;3.9430695399;4.1903;6.3164003618;2.6248433976
1999-05-26 01:00:00;0.9492168961;0.6245847176;1.5139060275;1.0535;0.658;1.5949;1.6010638298;1.5197568389;2.4238601824;0.6605429808;0.6269985579;0.4125650511;3.9632653061;4.1753;6.3454407295;2.6179070788
1999-05-27 01:00:00;0.9548362456;0.6255132245;1.5219134918;1.0473;0.6551;1.5939;1.5986872233;1.5264845062;2.4330636544;0.6570675701;0.6273919317;0.4110044545;3.9785161845;4.1667;6.3604029919;2.614153962
1999-05-28 01:00:00;0.9542895314;0.6246779273;1.5212329421;1.0479;0.6546;1.5941;1.6008249313;1.5276504736;2.4352276199;0.6573615206;0.6273132175;0.4106392322;3.9844450806;4.1753;6.3783990223;2.619220877
1999-05-29 01:00:00;0.9542895314;0.6246779273;1.5212329421;1.0479;0.6546;1.5941;1.6008249313;1.5276504736;2.4352276199;0.6573615206;0.6273132175;0.4106392322;3.9844450806;4.1753;6.3783990223;2.619220877
1999-05-30 01:00:00;0.9542895314;0.6246779273;1.5212329421;1.0479;0.6546;1.5941;1.6008249313;1.5276504736;2.4352276199;0.6573615206;0.6273132175;0.4106392322;3.9844450806;4.1753;6.3783990223;2.619220877
1999-05-31 01:00:00;0.9563886764;0.6239479725;1.5247704667;1.0456;0.6524;1.5943;1.6026977315;1.532801962;2.443746168;0.6558364172;0.627234523;0.4092078028;3.9707345065;4.1518;6.3638871858;2.6041522925
1999-06-01 01:00:00;0.9584052137;0.6234425915;1.5265478244;1.0434;0.6505;1.5928;1.6039969254;1.5372790161;2.4485780169;0.6550728277;0.6278252135;0.4084003014;3.9845696761;4.1575;6.3912375096;2.610183325
1999-06-02 01:00:00;0.9632055481;0.6205933346;1.5326526681;1.0382;0.6443;1.5912;1.6113611672;1.5520720161;2.4696569921;0.6524635495;0.6284565108;0.4049145299;3.992005394;4.1445;6.4325624709;2.604638009
1999-06-03 01:00:00;0.9632055481;0.6220381429;1.534193797;1.0382;0.6458;1.5928;1.6076184577;1.5484670177;2.4663982657;0.6518081366;0.6278252135;0.4054495229;3.9924869967;4.145;6.4183957882;2.6023355098
1999-06-04 01:00:00;0.9694619486;0.6216190015;1.5392147358;1.0315;0.6412;1.5877;1.6087024329;1.5595757954;2.4761384903;0.6496819298;0.6298419097;0.4038546325;4.0072709646;4.1335;6.4465065502;2.6034515337
1999-06-05 01:00:00;0.9694619486;0.6216190015;1.5392147358;1.0315;0.6412;1.5877;1.6087024329;1.5595757954;2.4761384903;0.6496819298;0.6298419097;0.4038546325;4.0072709646;4.1335;6.4465065502;2.6034515337
1999-06-06 01:00:00;0.9694619486;0.6216190015;1.5392147358;1.0315;0.6412;1.5877;1.6087024329;1.5595757954;2.4761384903;0.6496819298;0.6298419097;0.4038546325;4.0072709646;4.1335;6.4465065502;2.6034515337
1999-06-07 01:00:00;0.9693679721;0.6217526173;1.5372237301;1.0316;0.6414;1.5858;1.6083567197;1.5590894917;2.472404116;0.6505233951;0.6305965443;0.4044646235;4.0003877472;4.1268;6.4340505145;2.6023458191
1999-06-08 01:00:00;0.962927299;0.6248435243;1.53192104;1.0385;0.6489;1.5909;1.6004006781;1.5410695022;2.4516874711;0.6527751587;0.6285750204;0.4078823308;3.9817043813;4.135;6.3723223917;2.5991577095
1999-06-09 01:00:00;0.955474871;0.6232562584;1.5205427097;1.0466;0.6523;1.5914;1.6044764679;1.5330369462;2.4396749962;0.6576599221;0.6283775292;0.4098906623;3.9575769157;4.142;6.3498390311;2.602739726
1999-06-10 01:00:00;0.9547450831;0.6242123353;1.522531984;1.0474;0.6538;1.5947;1.602018966;1.5295197308;2.4391251147;0.6568006522;0.6270771932;0.4099830689;3.9292533893;4.1155;6.2947384521;2.5807361886
1999-06-11 01:00:00;0.9547450831;0.621157151;1.5247278977;1.0474;0.6506;1.597;1.6098985552;1.5370427298;2.4546572395;0.6558547276;0.6261740764;0.4073888541;3.9330723697;4.1195;6.3318475254;2.5795241077
1999-06-12 01:00:00;0.9547450831;0.621157151;1.5247278977;1.0474;0.6506;1.597;1.6098985552;1.5370427298;2.4546572395;0.6558547276;0.6261740764;0.4073888541;3.9330723697;4.1195;6.3318475254;2.5795241077
1999-06-13 01:00:00;0.9547450831;0.621157151;1.5247278977;1.0474;0.6506;1.597;1.6098985552;1.5370427298;2.4546572395;0.6558547276;0.6261740764;0.4073888541;3.9330723697;4.1195;6.3318475254;2.5795241077
1999-06-14 01:00:00;0.9581297308;0.6201973747;1.5284085465;1.0437;0.6473;1.5952;1.6123899274;1.544878727;2.4643905453;0.654275326;0.6268806419;0.4057798395;3.9409792086;4.1132;6.35439518;2.5784854564
1999-06-15 01:00:00;0.9622786759;0.6255773672;1.5339684373;1.0392;0.6501;1.5941;1.5985233041;1.5382248885;2.4520842947;0.6519038956;0.6273132175;0.4078163227;3.9373556582;4.0917;6.2939547762;2.566777492
1999-06-16 01:00:00;0.9666505558;0.6292895118;1.5412276462;1.0345;0.651;1.5944;1.589093702;1.5360983103;2.4491551459;0.648833417;0.6271951831;0.4083040642;3.9272112131;4.0627;6.2407066052;2.5481058705
1999-06-17 01:00:00;0.9671179884;0.6267891683;1.5450676983;1.034;0.6481;1.5976;1.5954328036;1.5429717636;2.4650516896;0.6472208312;0.6259389084;0.4056710065;3.9195357834;4.0528;6.2533559636;2.5368052078
1999-06-18 01:00:00;0.9626492106;0.6262995764;1.5372545245;1.0388;0.6506;1.5969;1.5966799877;1.5370427298;2.4545035352;0.6505103638;0.6262132882;0.4074143653;3.9153831344;4.0673;6.2516138949;2.5469973073
1999-06-19 01:00:00;0.9626492106;0.6262995764;1.5372545245;1.0388;0.6506;1.5969;1.5966799877;1.5370427298;2.4545035352;0.6505103638;0.6262132882;0.4074143653;3.9153831344;4.0673;6.2516138949;2.5469973073
1999-06-20 01:00:00;0.9626492106;0.6262995764;1.5372545245;1.0388;0.6506;1.5969;1.5966799877;1.5370427298;2.4545035352;0.6505103638;0.6262132882;0.4074143653;3.9153831344;4.0673;6.2516138949;2.5469973073
1999-06-21 01:00:00;0.9672115292;0.6292678209;1.5443466486;1.0339;0.6506;1.5967;1.5891484783;1.5370427298;2.4541961267;0.6475230162;0.6262917267;0.4074653974;3.9033755682;4.0357;6.2030433446;2.5275255214
1999-06-22 01:00:00;0.9696499564;0.6300785416;1.5467856104;1.0313;0.6498;1.5952;1.5871037242;1.5389350569;2.4549092028;0.646502006;0.6268806419;0.4073470411;3.9152525938;4.0378;6.2139119729;2.531218656
1999-06-23 01:00:00;0.9727626459;0.6333657588;1.5535019455;1.028;0.6511;1.597;1.5788665336;1.5358623867;2.4527722316;0.6437069505;0.6261740764;0.4077019411;3.9244163424;4.0343;6.1961296268;2.5261740764
1999-06-24 01:00:00;0.9688983626;0.6329813003;1.5480089139;1.0321;0.6533;1.5977;1.5798255013;1.5306903413;2.4455839584;0.6459911122;0.6258997309;0.4089002942;3.9199689953;4.0458;6.192866983;2.5322651311
1999-06-25 01:00:00;0.9575792397;0.6298956239;1.5316479939;1.0443;0.6578;1.5995;1.5875646093;1.5202189115;2.431590149;0.6528915286;0.6251953736;0.4112535167;3.9153499952;4.0888;6.2158710854;2.5562988434
1999-06-26 01:00:00;0.9575792397;0.6298956239;1.5316479939;1.0443;0.6578;1.5995;1.5875646093;1.5202189115;2.431590149;0.6528915286;0.6251953736;0.4112535167;3.9153499952;4.0888;6.2158710854;2.5562988434
1999-06-27 01:00:00;0.9575792397;0.6298956239;1.5316479939;1.0443;0.6578;1.5995;1.5875646093;1.5202189115;2.431590149;0.6528915286;0.6251953736;0.4112535167;3.9153499952;4.0888;6.2158710854;2.5562988434
1999-06-28 01:00:00;0.9626492106;0.6318829419;1.5397574124;1.0388;0.6564;1.5995;1.5825716027;1.5234613041;2.4367763559;0.649452954;0.6251953736;0.4103782432;3.9338659992;4.0865;6.2256246191;2.554860894
1999-06-29 01:00:00;0.9648784253;0.6314164415;1.5449633346;1.0364;0.6544;1.6012;1.5837408313;1.5281173594;2.4468215159;0.6472645516;0.6245316013;0.4086934799;3.9292744114;4.0723;6.2229523227;2.54328004
1999-06-30 01:00:00;0.9682416731;0.6354570101;1.5524786987;1.0328;0.6563;1.6034;1.5736705775;1.5236934329;2.4430900503;0.6441312212;0.6236746913;0.4093176999;3.9291247095;4.058;6.1831479506;2.5308718972
1999-07-01 01:00:00;0.9742790335;0.6334762276;1.5630358535;1.0264;0.6502;1.6043;1.5785912027;1.5379883113;2.4673946478;0.6397805897;0.6233248146;0.4052857944;3.9207911146;4.0243;6.1893263611;2.5084460512
1999-07-02 01:00:00;0.9764671419;0.6345083488;1.5682062299;1.0241;0.6498;1.606;1.5760233918;1.5389350569;2.4715297014;0.6376712329;0.6226650062;0.404607721;3.9207108681;4.0152;6.1791320406;2.500124533
1999-07-03 01:00:00;0.9764671419;0.6345083488;1.5682062299;1.0241;0.6498;1.606;1.5760233918;1.5389350569;2.4715297014;0.6376712329;0.6226650062;0.404607721;3.9207108681;4.0152;6.1791320406;2.500124533
1999-07-04 01:00:00;0.9764671419;0.6345083488;1.5682062299;1.0241;0.6498;1.606;1.5760233918;1.5389350569;2.4715297014;0.6376712329;0.6226650062;0.404607721;3.9207108681;4.0152;6.1791320406;2.500124533
1999-07-05 01:00:00;0.977326036;0.6343823299;1.5690969507;1.0232;0.6491;1.6055;1.5763364659;1.5405946695;2.473424742;0.6373092495;0.6228589225;0.4042977266;3.9176114152;4.0085;6.1754737329;2.4967299907
1999-07-06 01:00:00;0.9783778495;0.6373153312;1.5693180706;1.0221;0.6514;1.604;1.5690819773;1.5351550507;2.4623887013;0.6372194514;0.6234413965;0.4061097257;3.9195773408;4.0062;6.150138164;2.4976309227
1999-07-07 01:00:00;0.9782821366;0.6420465662;1.5685775778;1.0222;0.6563;1.6034;1.5575194271;1.5236934329;2.4430900503;0.6375202694;0.6236746913;0.4093176999;3.906574056;3.9933;6.0845649855;2.4905201447
1999-07-08 01:00:00;0.9821253192;0.6427028089;1.5742486741;1.0182;0.6544;1.6029;1.5559290954;1.5281173594;2.4494193154;0.6352236571;0.623869237;0.4082600287;3.9000196425;3.971;6.0681540342;2.4773847402
1999-07-09 01:00:00;0.9800078401;0.6445511564;1.5743825951;1.0204;0.6577;1.6065;1.5514672343;1.5204500532;2.4426030105;0.6351696234;0.6224712107;0.4093993153;3.9055272442;3.9852;6.0592975521;2.4806722689
1999-07-10 01:00:00;0.9800078401;0.6445511564;1.5743825951;1.0204;0.6577;1.6065;1.5514672343;1.5204500532;2.4426030105;0.6351696234;0.6224712107;0.4093993153;3.9055272442;3.9852;6.0592975521;2.4806722689
1999-07-11 01:00:00;0.9800078401;0.6445511564;1.5743825951;1.0204;0.6577;1.6065;1.5514672343;1.5204500532;2.4426030105;0.6351696234;0.6224712107;0.4093993153;3.9055272442;3.9852;6.0592975521;2.4806722689
1999-07-12 01:00:00;0.9877518767;0.6447056499;1.5875148163;1.0124;0.6527;1.6072;1.5510954497;1.5320974414;2.4623870078;0.6299153808;0.6222000996;0.406110005;3.9208810747;3.9695;6.0816607936;2.4698232952
1999-07-13 01:00:00;0.9820288716;0.6420504763;1.5742904841;1.0183;0.6538;1.6031;1.5575099419;1.5295197308;2.4519730805;0.6352067869;0.6237914042;0.40783482;3.9271334577;3.999;6.1165494035;2.4945418252
1999-07-14 01:00:00;0.9834775767;0.6415224233;1.5777930763;1.0168;0.6523;1.6043;1.5587919669;1.5330369462;2.4594511728;0.6337966714;0.6233248146;0.4065947765;3.9235837923;3.9895;6.1160508968;2.4867543477
1999-07-15 01:00:00;0.9802960494;0.638466817;1.5738653073;1.0201;0.6513;1.6055;1.5662521112;1.5353907569;2.4650698603;0.6353783868;0.6228589225;0.4056680162;3.9027546319;3.9812;6.1126976816;2.4797259421
1999-07-16 01:00:00;0.9801999608;0.6380121545;1.574103117;1.0202;0.6509;1.6059;1.5673682593;1.5363343063;2.4671992626;0.6352823962;0.6227037798;0.4053178903;3.8930601843;3.9717;6.1018589645;2.4731926023
1999-07-17 01:00:00;0.9801999608;0.6380121545;1.574103117;1.0202;0.6509;1.6059;1.5673682593;1.5363343063;2.4671992626;0.6352823962;0.6227037798;0.4053178903;3.8930601843;3.9717;6.1018589645;2.4731926023
1999-07-18 01:00:00;0.9801999608;0.6380121545;1.574103117;1.0202;0.6509;1.6059;1.5673682593;1.5363343063;2.4671992626;0.6352823962;0.6227037798;0.4053178903;3.8930601843;3.9717;6.1018589645;2.4731926023
1999-07-19 01:00:00;0.9856100926;0.6417307313;1.5835797359;1.0146;0.6511;1.6067;1.5582859776;1.5358623867;2.4676700968;0.6314806747;0.6223937263;0.4052405552;3.8975951114;3.9545;6.0735678083;2.4612559905
1999-07-20 01:00:00;0.9606147935;0.6357348703;1.5406340058;1.041;0.6618;1.6038;1.5729827743;1.5110305228;2.4233907525;0.6490834269;0.623519142;0.4126449682;3.8458213256;4.0035;6.0494106981;2.4962588851
1999-07-21 01:00:00;0.9558401835;0.6359204741;1.5349837507;1.0462;0.6653;1.6059;1.5725236735;1.5030813167;2.4137982865;0.6514726944;0.6227037798;0.4142848247;3.8469699866;4.0247;6.0494513753;2.5061959026
1999-07-22 01:00:00;0.952471664;0.6326316792;1.5304314697;1.0499;0.6642;1.6068;1.5806985848;1.5055706113;2.4191508582;0.6534105054;0.6223549913;0.4133681852;3.8477950281;4.0398;6.0822041554;2.5141896938
1999-07-23 01:00:00;0.9527439024;0.6320503049;1.5294397866;1.0496;0.6634;1.6053;1.5821525475;1.5073861923;2.4198070546;0.6538341743;0.6229365228;0.4132560892;3.8395579268;4.03;6.0747663551;2.5104341868
1999-07-24 01:00:00;0.9527439024;0.6320503049;1.5294397866;1.0496;0.6634;1.6053;1.5821525475;1.5073861923;2.4198070546;0.6538341743;0.6229365228;0.4132560892;3.8395579268;4.03;6.0747663551;2.5104341868
1999-07-25 01:00:00;0.9527439024;0.6320503049;1.5294397866;1.0496;0.6634;1.6053;1.5821525475;1.5073861923;2.4198070546;0.6538341743;0.6229365228;0.4132560892;3.8395579268;4.03;6.0747663551;2.5104341868
1999-07-26 01:00:00;0.9347541597;0.6291830249;1.5017760329;1.0698;0.6731;1.6066;1.5893626504;1.4856633487;2.386866736;0.6658782522;0.6224324661;0.4189592929;3.804262479;4.0698;6.0463526965;2.5331756504
1999-07-27 01:00:00;0.9409993413;0.62858756;1.5055989461;1.0627;0.668;1.6;1.5908682635;1.497005988;2.3952095808;0.6641875;0.625;0.4175;3.8154700292;4.0547;6.0699101796;2.5341875
1999-07-28 01:00:00;0.943129303;0.6302933132;1.5076865038;1.0603;0.6683;1.5986;1.5865629208;1.4963339817;2.3920395032;0.6632678594;0.6255473539;0.4180532966;3.8316514194;4.0627;6.0791560676;2.5414112348
1999-07-29 01:00:00;0.936329588;0.6240636704;1.4961610487;1.068;0.6665;1.5979;1.6024006002;1.5003750938;2.3974493623;0.6683772451;0.6258213906;0.4171099568;3.8352059925;4.096;6.1455363841;2.5633644158
1999-07-30 01:00:00;0.9351037965;0.6169814849;1.4939218253;1.0694;0.6598;1.5976;1.6207941801;1.5156107911;2.4213397999;0.6693790686;0.6259389084;0.4129944917;3.8600149617;4.1279;6.2562897848;2.5838132198
1999-07-31 01:00:00;0.9351037965;0.6169814849;1.4939218253;1.0694;0.6598;1.5976;1.6207941801;1.5156107911;2.4213397999;0.6693790686;0.6259389084;0.4129944917;3.8600149617;4.1279;6.2562897848;2.5838132198
1999-08-01 01:00:00;0.9351037965;0.6169814849;1.4939218253;1.0694;0.6598;1.5976;1.6207941801;1.5156107911;2.4213397999;0.6693790686;0.6259389084;0.4129944917;3.8600149617;4.1279;6.2562897848;2.5838132198
1999-08-02 01:00:00;0.9376465073;0.6180028129;1.4967651195;1.0665;0.6591;1.5963;1.6181156122;1.5172204521;2.4219390077;0.6681074986;0.6264486625;0.4128923135;3.9015471167;4.161;6.3131543013;2.6066528848
1999-08-03 01:00:00;0.9394081729;0.6188821043;1.5024894317;1.0645;0.6588;1.5994;1.6158166363;1.517911354;2.4277474196;0.6655620858;0.6252344629;0.4119044642;3.9658994833;4.2217;6.4081663631;2.6395523321
1999-08-04 01:00:00;0.9292816653;0.6158349596;1.4870365208;1.0761;0.6627;1.6002;1.6238116795;1.5089784216;2.4146672703;0.6724784402;0.6249218848;0.414135733;3.9276089583;4.2265;6.3776972989;2.641232346
1999-08-05 01:00:00;0.9266981744;0.6181076823;1.4814197016;1.0791;0.667;1.5986;1.6178410795;1.4992503748;2.3967016492;0.6750281496;0.6255473539;0.4172400851;3.9622833843;4.2757;6.4103448276;2.6746528212
1999-08-06 01:00:00;0.9310986965;0.6191806331;1.4915270019;1.074;0.665;1.6019;1.615037594;1.5037593985;2.4088721805;0.6704538361;0.6242586928;0.4151320307;3.9494413408;4.2417;6.3784962406;2.6479180973
1999-08-07 01:00:00;0.9310986965;0.6191806331;1.4915270019;1.074;0.665;1.6019;1.615037594;1.5037593985;2.4088721805;0.6704538361;0.6242586928;0.4151320307;3.9494413408;4.2417;6.3784962406;2.6479180973
1999-08-08 01:00:00;0.9310986965;0.6191806331;1.4915270019;1.074;0.665;1.6019;1.615037594;1.5037593985;2.4088721805;0.6704538361;0.6242586928;0.4151320307;3.9494413408;4.2417;6.3784962406;2.6479180973
1999-08-09 01:00:00;0.9341429239;0.6226062588;1.4939747781;1.0705;0.6665;1.5993;1.6061515379;1.5003750938;2.3995498875;0.669355343;0.6252735572;0.4167448259;3.9546006539;4.2334;6.351687922;2.647033077
1999-08-10 01:00:00;0.9313588526;0.6198193164;1.4904535718;1.0737;0.6655;1.6003;1.6133734035;1.5026296018;2.4046581518;0.6709366994;0.6248828345;0.4158595263;3.9470988172;4.238;6.3681442524;2.6482534525
1999-08-11 01:00:00;0.9373828271;0.6208286464;1.5019685039;1.0668;0.6623;1.6023;1.6107504152;1.509889778;2.4192963914;0.6657929227;0.6241028522;0.413343319;3.9409448819;4.2042;6.3478786049;2.623853211
1999-08-12 01:00:00;0.9400263207;0.6217334085;1.5062041737;1.0638;0.6614;1.6023;1.6084064106;1.5119443604;2.4225884487;0.6639206141;0.6241028522;0.4127816264;3.9236698628;4.174;6.3108557605;2.6050053049
1999-08-13 01:00:00;0.937470704;0.620511859;1.5013593325;1.0667;0.6619;1.6015;1.6115727451;1.510802236;2.4195497809;0.6660630659;0.6244146113;0.4133000312;3.9309084091;4.1931;6.3349448557;2.6182329067
1999-08-14 01:00:00;0.937470704;0.620511859;1.5013593325;1.0667;0.6619;1.6015;1.6115727451;1.510802236;2.4195497809;0.6660630659;0.6244146113;0.4133000312;3.9309084091;4.1931;6.3349448557;2.6182329067
